Month,Temperature,Humidity,Wind_Speed,Wildfire_Risk,Wildfire Risk 0 to 1 Scale,WFRN,LONG,LAT
19-Sep,9.3295,76.275,7.064333333,36.70643182,0.917660795,0.60441511,-115.523002,58.696532
19-Oct,1.159193548,76.67741935,8.369354839,30.17716276,0.754429069,0.49690292,-115.523002,58.696532
19-Nov,-10.4125,83.24466667,7.411333333,17.62547576,0.440636894,0.290224447,-115.523002,58.696532
19-Dec,-17.78806452,82.60806452,6.337741935,10.24254398,0.2560636,0.168655683,-115.523002,58.696532
20-Jan,-19.49096774,80.27935484,6.665806452,9.406240471,0.235156012,0.15488495,-115.523002,58.696532
20-Feb,-15.10689655,73.93793103,8.214482759,15.82155173,0.395538793,0.260520689,-115.523002,58.696532
20-Mar,-12.46564516,66.11709677,8.974516129,20.35688123,0.508922031,0.33520029,-115.523002,58.696532
20-Apr,-1.140666667,61.65966667,9.000333333,31.56316515,0.789079129,0.519725099,-115.523002,58.696532
20-May,8.830967742,57.67096774,9.350322581,41.68851906,1.042212977,0.686451109,-115.523002,58.696532
20-Jun,14.593,67.48,8.26,44.14718182,1.103679545,0.726935919,-115.523002,58.696532
20-Jul,16.72580645,75.25741935,7.101612903,43.66182258,1.091545564,0.718943901,-115.523002,58.696532
20-Aug,14.88967742,77.85,8.739354839,42.70240469,1.067560117,0.703145943,-115.523002,58.696532
20-Sep,9.471833333,76.493,6.977,36.72672576,0.918168144,0.604749274,-115.523002,58.696532
20-Oct,-1.23016129,77.9583871,8.346774194,27.73189296,0.693297324,0.456638641,-115.523002,58.696532
20-Nov,-13.086,84.64366667,7.712,15.14072121,0.37851803,0.249310004,-115.523002,58.696532
20-Dec,-14.74129032,82.50096774,,,0.0,0.0,-115.523002,58.696532
21-Jan,-14.97145161,82.25387097,7.263225806,13.56805279,0.33920132,0.223414146,-115.523002,58.696532
21-Feb,-22.72875,72.14107143,8.366428571,9.365925324,0.234148133,0.154221113,-115.523002,58.696532
21-Mar,-9.561774194,69.80580645,8.941612903,22.23434457,0.555858614,0.36611496,-115.523002,58.696532
21-Apr,-0.769333333,59.921,9.803666667,32.85097424,0.821274356,0.54093041,-115.523002,58.696532
21-May,9.749354839,54.51129032,10.06645161,43.69244868,1.092311217,0.719448196,-115.523002,58.696532
21-Jun,17.05383333,61.964,8.43,47.61500303,1.190375076,0.784037725,-115.523002,58.696532
21-Jul,17.33596774,71.69612903,7.59,45.29506305,1.132376576,0.74583715,-115.523002,58.696532
21-Aug,15.10822581,70.49193548,7.490322581,43.43592376,1.085898094,0.715224208,-115.523002,58.696532
21-Sep,10.32883333,77.92766667,8.544,38.39413333,0.959853333,0.632205125,-115.523002,58.696532
21-Oct,2.960322581,74.78032258,8.712580645,32.4513915,0.811284787,0.534350804,-115.523002,58.696532
21-Nov,-8.255666667,85.902,8.065333333,19.54526667,0.488631667,0.32183609,-115.523002,58.696532
21-Dec,-24.80145161,76.75483871,6.324516129,5.027463346,0.125686584,0.082783171,-115.523002,58.696532
22-Jan,-20.25080645,78.31806452,8.237096774,10.28620381,0.257155095,0.169374594,-115.523002,58.696532
22-Feb,-19.01732143,75.01107143,8.099642857,11.96586201,0.29914655,0.197032167,-115.523002,58.696532
22-Mar,-8.469516129,68.41806452,8.918709677,23.48767742,0.587191935,0.386752578,-115.523002,58.696532
22-Apr,-1.520833333,60.02533333,10.02,32.30917576,0.807729394,0.532009052,-115.523002,58.696532
22-May,8.375322581,61.65806452,10.27225806,41.16832844,1.029208211,0.677885551,-115.523002,58.696532
22-Jun,16.4415,62.646,7.096666667,45.92193636,1.148048409,0.756159366,-115.523002,58.696532
22-Jul,17.75016129,70.06967742,6.90483871,45.48302199,1.13707555,0.748932118,-115.523002,58.696532
22-Aug,17.78774194,68.76032258,6.511935484,45.48437977,1.137109494,0.748954475,-115.523002,58.696532
22-Sep,12.09483333,69.40433333,6.605666667,40.25050454,1.006262614,0.662772487,-115.523002,58.696532
22-Oct,4.910645161,71.17,8.162903226,34.53421847,0.863355462,0.56864703,-115.523002,58.696532
22-Nov,-11.51966667,79.91733333,7.684,17.48892727,0.437223182,0.287976013,-115.523002,58.696532
22-Dec,-23.10387097,76.22774194,5.975806452,6.414605569,0.160365139,0.105624119,-115.523002,58.696532
23-Jan,-12.98435484,86.3883871,,,0.0,0.0,-115.523002,58.696532
23-Feb,-18.3225,76.13071429,7.327857143,11.79475,0.29486875,0.194214604,-115.523002,58.696532
23-Mar,-11.47322581,69.07516129,7.318064516,19.42512903,0.485628226,0.319857881,-115.523002,58.696532
23-Apr,4.0895,60.22566667,9.765666667,37.17866212,0.929466553,0.612190944,-115.523002,58.696532
23-May,15.09225806,50.10935484,8.057741935,47.92348827,1.198087207,0.789117301,-115.523002,58.696532
23-Jun,16.44266667,60.02833333,7.818666667,46.98803031,1.174700758,0.773713872,-115.523002,58.696532
23-Jul,18.12887097,66.5483871,6.075806452,45.90978739,1.147744685,0.755959318,-115.523002,58.696532
23-Aug,16.82048387,71.94258065,5.649677419,43.32190909,1.083047727,0.713346821,-115.523002,58.696532
23-Sep,12.23516667,70.09033333,6.048,39.82263031,0.995565758,0.655727029,-115.523002,58.696532
23-Oct,3.460322581,73.02225806,7.535483871,32.37472727,0.809368182,0.533088436,-115.523002,58.696532
23-Nov,-6.359333333,85.824,6.559,20.15505606,0.503876402,0.331876999,-115.523002,58.696532
23-Dec,-10.32241935,79.87258065,6.083225806,17.38570382,0.434642595,0.286276316,-115.523002,58.696532
24-Jan,-21.25048387,77.03806452,6.16483871,8.07921261,0.201980315,0.133033856,-115.523002,58.696532
24-Feb,-11.82275862,72.70034483,6.889310345,18.06076959,0.45151924,0.297392078,-115.523002,58.696532
24-Mar,-9.036451613,64.13258065,9.118387097,23.97913636,0.599478409,0.394845034,-115.523002,58.696532
24-Apr,3.095666667,55.676,10.88466667,38.02436061,0.950609015,0.626116377,-115.523002,58.696532
24-May,8.941129032,58.54193548,11.63774194,43.33003666,1.083250917,0.713480651,-115.523002,58.696532
24-Jun,12.00933333,62.32033333,10.29766667,44.35857727,1.108964432,0.730416797,-115.523002,58.696532
24-Jul,18.79629032,61.84096774,8.726774194,49.44624193,1.236156048,0.814191254,-115.523002,58.696532
24-Aug,15.17677419,70.17709677,8.588709677,44.38499853,1.109624963,0.730851854,-115.523002,58.696532
24-Sep,10.70566667,72.017,8.585,39.94959243,0.998739811,0.657817611,-115.523002,58.696532
24-Oct,0.463064516,76.76290323,9.396774194,30.29778592,0.757444648,0.498889124,-115.523002,58.696532
24-Nov,-11.23966667,86.128,7.155333333,16.10483939,0.402620985,0.265185358,-115.523002,58.696532
24-Dec,-14.11451613,83.63967742,9.103548387,15.45016569,0.386254142,0.254405376,-115.523002,58.696532
10-Jan,,,,,0.0,0.0,-119.521838,58.696104
10-Feb,,,,,0.0,0.0,-119.521838,58.696104
10-Mar,,,,,0.0,0.0,-119.521838,58.696104
10-Apr,,,,,0.0,0.0,-119.521838,58.696104
10-May,,,,,0.0,0.0,-119.521838,58.696104
10-Jun,13.38016667,,,,0.0,0.0,-119.521838,58.696104
10-Jul,15.65435484,,,,0.0,0.0,-119.521838,58.696104
10-Aug,13.10693548,,,,0.0,0.0,-119.521838,58.696104
10-Sep,,,,,0.0,0.0,-119.521838,58.696104
10-Oct,,,,,0.0,0.0,-119.521838,58.696104
10-Nov,,,,,0.0,0.0,-119.521838,58.696104
10-Dec,,,,,0.0,0.0,-119.521838,58.696104
11-Jan,,,,,0.0,0.0,-119.521838,58.696104
11-Feb,,,,,0.0,0.0,-119.521838,58.696104
11-Mar,,,,,0.0,0.0,-119.521838,58.696104
11-Apr,,,,,0.0,0.0,-119.521838,58.696104
11-May,10.15741935,,,,0.0,0.0,-119.521838,58.696104
11-Jun,12.69783333,,,,0.0,0.0,-119.521838,58.696104
11-Jul,15.09387097,,,,0.0,0.0,-119.521838,58.696104
11-Aug,13.65612903,,,,0.0,0.0,-119.521838,58.696104
11-Sep,,,,,0.0,0.0,-119.521838,58.696104
11-Oct,,,,,0.0,0.0,-119.521838,58.696104
11-Nov,,,,,0.0,0.0,-119.521838,58.696104
11-Dec,,,,,0.0,0.0,-119.521838,58.696104
12-Jan,,,,,0.0,0.0,-119.521838,58.696104
12-Feb,,,,,0.0,0.0,-119.521838,58.696104
12-Mar,,,,,0.0,0.0,-119.521838,58.696104
12-Apr,,,,,0.0,0.0,-119.521838,58.696104
12-May,9.374193548,,,,0.0,0.0,-119.521838,58.696104
12-Jun,13.05783333,,,,0.0,0.0,-119.521838,58.696104
12-Jul,17.90580645,,,,0.0,0.0,-119.521838,58.696104
12-Aug,15.39822581,,,,0.0,0.0,-119.521838,58.696104
12-Sep,,,,,0.0,0.0,-119.521838,58.696104
12-Oct,,,,,0.0,0.0,-119.521838,58.696104
12-Nov,,,,,0.0,0.0,-119.521838,58.696104
12-Dec,,,,,0.0,0.0,-119.521838,58.696104
13-Jan,,,,,0.0,0.0,-119.521838,58.696104
13-Feb,,,,,0.0,0.0,-119.521838,58.696104
13-Mar,,,,,0.0,0.0,-119.521838,58.696104
13-Apr,,,,,0.0,0.0,-119.521838,58.696104
13-May,9.021451613,,,,0.0,0.0,-119.521838,58.696104
13-Jun,13.37033333,,,,0.0,0.0,-119.521838,58.696104
13-Jul,13.84677419,,,,0.0,0.0,-119.521838,58.696104
13-Aug,14.94112903,,,,0.0,0.0,-119.521838,58.696104
13-Sep,,,,,0.0,0.0,-119.521838,58.696104
13-Oct,,,,,0.0,0.0,-119.521838,58.696104
13-Nov,,,,,0.0,0.0,-119.521838,58.696104
13-Dec,,,,,0.0,0.0,-119.521838,58.696104
14-Jan,,,,,0.0,0.0,-119.521838,58.696104
14-Feb,,,,,0.0,0.0,-119.521838,58.696104
14-Mar,,,,,0.0,0.0,-119.521838,58.696104
14-Apr,,,,,0.0,0.0,-119.521838,58.696104
14-May,7.627580645,,,,0.0,0.0,-119.521838,58.696104
14-Jun,14.2165,,,,0.0,0.0,-119.521838,58.696104
14-Jul,17.90048387,,,,0.0,0.0,-119.521838,58.696104
14-Aug,15.8033871,,,,0.0,0.0,-119.521838,58.696104
14-Sep,,,,,0.0,0.0,-119.521838,58.696104
14-Oct,,,,,0.0,0.0,-119.521838,58.696104
14-Nov,,,,,0.0,0.0,-119.521838,58.696104
14-Dec,,,,,0.0,0.0,-119.521838,58.696104
15-Jan,,,,,0.0,0.0,-119.521838,58.696104
15-Feb,,,,,0.0,0.0,-119.521838,58.696104
15-Mar,,,,,0.0,0.0,-119.521838,58.696104
15-Apr,,,,,0.0,0.0,-119.521838,58.696104
15-May,11.18806452,,,,0.0,0.0,-119.521838,58.696104
15-Jun,15.3865,,,,0.0,0.0,-119.521838,58.696104
15-Jul,15.48403226,,,,0.0,0.0,-119.521838,58.696104
15-Aug,13.41919355,,,,0.0,0.0,-119.521838,58.696104
15-Sep,,,,,0.0,0.0,-119.521838,58.696104
15-Oct,,,,,0.0,0.0,-119.521838,58.696104
15-Nov,,,,,0.0,0.0,-119.521838,58.696104
15-Dec,,,,,0.0,0.0,-119.521838,58.696104
16-Jan,,,,,0.0,0.0,-119.521838,58.696104
16-Feb,,,,,0.0,0.0,-119.521838,58.696104
16-Mar,,,,,0.0,0.0,-119.521838,58.696104
16-Apr,,,,,0.0,0.0,-119.521838,58.696104
16-May,9.495806452,,,,0.0,0.0,-119.521838,58.696104
16-Jun,15.5415,,,,0.0,0.0,-119.521838,58.696104
16-Jul,16.75951613,,,,0.0,0.0,-119.521838,58.696104
16-Aug,,,,,0.0,0.0,-119.521838,58.696104
16-Sep,,,,,0.0,0.0,-119.521838,58.696104
16-Oct,,,,,0.0,0.0,-119.521838,58.696104
16-Nov,,,,,0.0,0.0,-119.521838,58.696104
16-Dec,,,,,0.0,0.0,-119.521838,58.696104
17-Jan,,,,,0.0,0.0,-119.521838,58.696104
17-Feb,,,,,0.0,0.0,-119.521838,58.696104
17-Mar,,,,,0.0,0.0,-119.521838,58.696104
17-Apr,,,,,0.0,0.0,-119.521838,58.696104
17-May,11.16903226,,,,0.0,0.0,-119.521838,58.696104
17-Jun,13.19766667,,,,0.0,0.0,-119.521838,58.696104
17-Jul,15.58629032,,,,0.0,0.0,-119.521838,58.696104
17-Aug,16.32258065,,,,0.0,0.0,-119.521838,58.696104
17-Sep,,,,,0.0,0.0,-119.521838,58.696104
17-Oct,,,,,0.0,0.0,-119.521838,58.696104
17-Nov,,,,,0.0,0.0,-119.521838,58.696104
17-Dec,,,,,0.0,0.0,-119.521838,58.696104
18-Jan,,,,,0.0,0.0,-119.521838,58.696104
18-Feb,,,,,0.0,0.0,-119.521838,58.696104
18-Mar,,,,,0.0,0.0,-119.521838,58.696104
18-Apr,,,,,0.0,0.0,-119.521838,58.696104
18-May,12.09209677,,,,0.0,0.0,-119.521838,58.696104
18-Jun,13.1765,,,,0.0,0.0,-119.521838,58.696104
18-Jul,16.11241935,,,,0.0,0.0,-119.521838,58.696104
18-Aug,14.46370968,,,,0.0,0.0,-119.521838,58.696104
18-Sep,,,,,0.0,0.0,-119.521838,58.696104
18-Oct,,,,,0.0,0.0,-119.521838,58.696104
18-Nov,,,,,0.0,0.0,-119.521838,58.696104
18-Dec,,,,,0.0,0.0,-119.521838,58.696104
19-Jan,,,,,0.0,0.0,-119.521838,58.696104
19-Feb,,,,,0.0,0.0,-119.521838,58.696104
19-Mar,,,,,0.0,0.0,-119.521838,58.696104
19-Apr,,,,,0.0,0.0,-119.521838,58.696104
19-May,,,,,0.0,0.0,-119.521838,58.696104
19-Jun,12.53733333,,,,0.0,0.0,-119.521838,58.696104
19-Jul,15.465,,,,0.0,0.0,-119.521838,58.696104
19-Aug,,,,,0.0,0.0,-119.521838,58.696104
19-Sep,,,,,0.0,0.0,-119.521838,58.696104
19-Oct,,,,,0.0,0.0,-119.521838,58.696104
19-Nov,,,,,0.0,0.0,-119.521838,58.696104
19-Dec,,,,,0.0,0.0,-119.521838,58.696104
20-Jan,,,,,0.0,0.0,-119.521838,58.696104
20-Feb,,,,,0.0,0.0,-119.521838,58.696104
20-Mar,,,,,0.0,0.0,-119.521838,58.696104
20-Apr,,,,,0.0,0.0,-119.521838,58.696104
20-May,,,,,0.0,0.0,-119.521838,58.696104
20-Jun,,,,,0.0,0.0,-119.521838,58.696104
20-Jul,,,,,0.0,0.0,-119.521838,58.696104
20-Aug,,,,,0.0,0.0,-119.521838,58.696104
20-Sep,9.471666667,74.46533333,4.901333333,35.57535758,0.889383939,0.585790625,-119.521838,58.696104
20-Oct,-0.905967742,75.11612903,5.661935484,26.58143695,0.664535924,0.437695012,-119.521838,58.696104
20-Nov,-11.0285,83.14966667,,,0.0,0.0,-119.521838,58.696104
20-Dec,-10.33693548,73.32064516,6.48516129,18.98434604,0.474608651,0.312599864,-119.521838,58.696104
21-Jan,-10.98854839,74.24451613,6.302903226,18.07050293,0.451762573,0.297552349,-119.521838,58.696104
21-Feb,-19.47892857,71.94607143,5.896428571,10.50680844,0.262670211,0.173007112,-119.521838,58.696104
21-Mar,-7.768548387,68.9483871,,,0.0,0.0,-119.521838,58.696104
21-Apr,-0.103833333,54.54133333,6.747,32.23940758,0.805985189,0.530860236,-119.521838,58.696104
21-May,8.850806452,56.76451613,6.148709677,39.4866349,0.987165872,0.650194464,-119.521838,58.696104
21-Jun,16.369,60.67633333,5.645333333,45.16146061,1.129036515,0.743637227,-119.521838,58.696104
21-Jul,16.43,71.09548387,4.607741935,42.3548915,1.058872287,0.697423724,-119.521838,58.696104
21-Aug,14.55758065,73.45967742,4.933870968,40.42445015,1.010611254,0.665636709,-119.521838,58.696104
21-Sep,9.990166667,73.38133333,5.457333333,36.68052121,0.91701303,0.603988461,-119.521838,58.696104
21-Oct,2.594032258,71.16677419,6.666451613,31.3065132,0.78266283,0.515499019,-119.521838,58.696104
21-Nov,-8.351,84.79466667,,,0.0,0.0,-119.521838,58.696104
21-Dec,-22.00080645,79.05322581,,,0.0,0.0,-119.521838,58.696104
22-Jan,,,,,0.0,0.0,-119.521838,58.696104
22-Feb,-15.28214286,76.7725,,,0.0,0.0,-119.521838,58.696104
22-Mar,-6.909032258,68.98258065,6.028709677,22.62589589,0.565647397,0.372562319,-119.521838,58.696104
22-Apr,-2.145,62.61566667,6.544,28.61668485,0.715417121,0.471207793,-119.521838,58.696104
22-May,7.139354839,62.35129032,6.997096774,37.44970528,0.936242632,0.616653992,-119.521838,58.696104
22-Jun,15.23333333,64.45266667,4.519,42.52901969,1.063225492,0.700290952,-119.521838,58.696104
22-Jul,16.59451613,67.45516129,4.796774194,43.37429032,1.084357258,0.71420934,-119.521838,58.696104
22-Aug,,,,,0.0,0.0,-119.521838,58.696104
22-Sep,,,,,0.0,0.0,-119.521838,58.696104
22-Oct,,,,,0.0,0.0,-119.521838,58.696104
22-Nov,,,,,0.0,0.0,-119.521838,58.696104
22-Dec,,,,,0.0,0.0,-119.521838,58.696104
23-Jan,,,,,0.0,0.0,-119.521838,58.696104
23-Feb,,,,,0.0,0.0,-119.521838,58.696104
23-Mar,,,,,0.0,0.0,-119.521838,58.696104
23-Apr,,,,,0.0,0.0,-119.521838,58.696104
23-May,,,,,0.0,0.0,-119.521838,58.696104
23-Jun,,,,,0.0,0.0,-119.521838,58.696104
23-Jul,17.86951613,65.77032258,3.914193548,44.20841349,1.105210337,0.727944171,-119.521838,58.696104
23-Aug,17.23225806,64.46258065,4.577419355,44.38805571,1.109701393,0.730902194,-119.521838,58.696104
23-Sep,12.02916667,63.8,5.189,40.24917425,1.006229356,0.662750582,-119.521838,58.696104
23-Oct,4.295,66.55419355,6.073225806,33.33044428,0.833261107,0.548825455,-119.521838,58.696104
23-Nov,-3.6935,81.202,5.770333333,22.91144091,0.572786023,0.377264157,-119.521838,58.696104
23-Dec,-5.434354839,67.94193548,7.502258065,25.27980205,0.631995051,0.416262044,-119.521838,58.696104
24-Jan,,,,,0.0,0.0,-119.521838,58.696104
24-Feb,,,,,0.0,0.0,-119.521838,58.696104
24-Mar,,,,,0.0,0.0,-119.521838,58.696104
24-Apr,3.61,54.80866667,7.453,36.09165303,0.902291326,0.594292045,-119.521838,58.696104
24-May,10.3366129,53.00806452,6.386129032,41.76672287,1.044168072,0.687738828,-119.521838,58.696104
24-Jun,13.56616667,61.22866667,5.727333333,42.56446364,1.064111591,0.700874579,-119.521838,58.696104
24-Jul,19.16387097,59.67032258,5.586451613,47.85929326,1.196482331,0.788060254,-119.521838,58.696104
24-Aug,15.7416129,66.07354839,5.373870968,43.30806891,1.082701723,0.713118926,-119.521838,58.696104
24-Sep,10.686,69.68033333,6.963666667,39.18304697,0.979576174,0.645195527,-119.521838,58.696104
24-Oct,0.504516129,75.05806452,7.652903226,29.36853372,0.734213343,0.48358788,-119.521838,58.696104
24-Nov,-11.569,83.641,4.853666667,14.57659545,0.364414886,0.240021002,-119.521838,58.696104
24-Dec,-13.2183871,83.18935484,5.272580645,13.48166715,0.337041679,0.221991704,-119.521838,58.696104
10-Jan,,,,,0.0,0.0,-112.540229,58.69656
10-Feb,,,,,0.0,0.0,-112.540229,58.69656
10-Mar,,,,,0.0,0.0,-112.540229,58.69656
10-Apr,,,,,0.0,0.0,-112.540229,58.69656
10-May,,,,,0.0,0.0,-112.540229,58.69656
10-Jun,,,,,0.0,0.0,-112.540229,58.69656
10-Jul,,,,,0.0,0.0,-112.540229,58.69656
10-Aug,,,,,0.0,0.0,-112.540229,58.69656
10-Sep,,,,,0.0,0.0,-112.540229,58.69656
10-Oct,,,,,0.0,0.0,-112.540229,58.69656
10-Nov,,,,,0.0,0.0,-112.540229,58.69656
10-Dec,,,,,0.0,0.0,-112.540229,58.69656
11-Jan,,,,,0.0,0.0,-112.540229,58.69656
11-Feb,,,,,0.0,0.0,-112.540229,58.69656
11-Mar,,,,,0.0,0.0,-112.540229,58.69656
11-Apr,,,,,0.0,0.0,-112.540229,58.69656
11-May,,,,,0.0,0.0,-112.540229,58.69656
11-Jun,,,,,0.0,0.0,-112.540229,58.69656
11-Jul,,,,,0.0,0.0,-112.540229,58.69656
11-Aug,,,,,0.0,0.0,-112.540229,58.69656
11-Sep,,,,,0.0,0.0,-112.540229,58.69656
11-Oct,,,,,0.0,0.0,-112.540229,58.69656
11-Nov,,,,,0.0,0.0,-112.540229,58.69656
11-Dec,,,,,0.0,0.0,-112.540229,58.69656
12-Jan,,,,,0.0,0.0,-112.540229,58.69656
12-Feb,,,,,0.0,0.0,-112.540229,58.69656
12-Mar,,,,,0.0,0.0,-112.540229,58.69656
12-Apr,,,,,0.0,0.0,-112.540229,58.69656
12-May,,,,,0.0,0.0,-112.540229,58.69656
12-Jun,,,,,0.0,0.0,-112.540229,58.69656
12-Jul,,,,,0.0,0.0,-112.540229,58.69656
12-Aug,,,,,0.0,0.0,-112.540229,58.69656
12-Sep,,,,,0.0,0.0,-112.540229,58.69656
12-Oct,,,,,0.0,0.0,-112.540229,58.69656
12-Nov,,,,,0.0,0.0,-112.540229,58.69656
12-Dec,,,,,0.0,0.0,-112.540229,58.69656
13-Jan,,,,,0.0,0.0,-112.540229,58.69656
13-Feb,,,,,0.0,0.0,-112.540229,58.69656
13-Mar,,,,,0.0,0.0,-112.540229,58.69656
13-Apr,,,,,0.0,0.0,-112.540229,58.69656
13-May,,,,,0.0,0.0,-112.540229,58.69656
13-Jun,,,,,0.0,0.0,-112.540229,58.69656
13-Jul,,,,,0.0,0.0,-112.540229,58.69656
13-Aug,,,,,0.0,0.0,-112.540229,58.69656
13-Sep,,,,,0.0,0.0,-112.540229,58.69656
13-Oct,,,,,0.0,0.0,-112.540229,58.69656
13-Nov,,,,,0.0,0.0,-112.540229,58.69656
13-Dec,,,,,0.0,0.0,-112.540229,58.69656
14-Jan,,,,,0.0,0.0,-112.540229,58.69656
14-Feb,,,,,0.0,0.0,-112.540229,58.69656
14-Mar,,,,,0.0,0.0,-112.540229,58.69656
14-Apr,,,,,0.0,0.0,-112.540229,58.69656
14-May,,,,,0.0,0.0,-112.540229,58.69656
14-Jun,,,,,0.0,0.0,-112.540229,58.69656
14-Jul,,,,,0.0,0.0,-112.540229,58.69656
14-Aug,,,,,0.0,0.0,-112.540229,58.69656
14-Sep,,,,,0.0,0.0,-112.540229,58.69656
14-Oct,,,,,0.0,0.0,-112.540229,58.69656
14-Nov,,,,,0.0,0.0,-112.540229,58.69656
14-Dec,,,,,0.0,0.0,-112.540229,58.69656
15-Jan,,,,,0.0,0.0,-112.540229,58.69656
15-Feb,,,,,0.0,0.0,-112.540229,58.69656
15-Mar,,,,,0.0,0.0,-112.540229,58.69656
15-Apr,,,,,0.0,0.0,-112.540229,58.69656
15-May,,,,,0.0,0.0,-112.540229,58.69656
15-Jun,,,,,0.0,0.0,-112.540229,58.69656
15-Jul,,,,,0.0,0.0,-112.540229,58.69656
15-Aug,,,,,0.0,0.0,-112.540229,58.69656
15-Sep,,,,,0.0,0.0,-112.540229,58.69656
15-Oct,,,,,0.0,0.0,-112.540229,58.69656
15-Nov,,,,,0.0,0.0,-112.540229,58.69656
15-Dec,,,,,0.0,0.0,-112.540229,58.69656
16-Jan,,,,,0.0,0.0,-112.540229,58.69656
16-Feb,,,,,0.0,0.0,-112.540229,58.69656
16-Mar,,,,,0.0,0.0,-112.540229,58.69656
16-Apr,,,,,0.0,0.0,-112.540229,58.69656
16-May,,,,,0.0,0.0,-112.540229,58.69656
16-Jun,,,,,0.0,0.0,-112.540229,58.69656
16-Jul,,,,,0.0,0.0,-112.540229,58.69656
16-Aug,,,,,0.0,0.0,-112.540229,58.69656
16-Sep,,,,,0.0,0.0,-112.540229,58.69656
16-Oct,,,,,0.0,0.0,-112.540229,58.69656
16-Nov,,,,,0.0,0.0,-112.540229,58.69656
16-Dec,,,,,0.0,0.0,-112.540229,58.69656
17-Jan,,,,,0.0,0.0,-112.540229,58.69656
17-Feb,,,,,0.0,0.0,-112.540229,58.69656
17-Mar,,,,,0.0,0.0,-112.540229,58.69656
17-Apr,,,,,0.0,0.0,-112.540229,58.69656
17-May,,,,,0.0,0.0,-112.540229,58.69656
17-Jun,,,,,0.0,0.0,-112.540229,58.69656
17-Jul,,,,,0.0,0.0,-112.540229,58.69656
17-Aug,,,,,0.0,0.0,-112.540229,58.69656
